File,Language,Size,Range,Type,PKG_Energy,RAM_Energy,Cache Misses,Time
perf_output4395.txt,java,100,365,1,4.30,0.52,255463,0.046390984
perf_output2909.txt,java,100,398,1,4.26,0.50,258439,0.046182115
perf_output2527.txt,java,100,267,1,4.38,0.52,258258,0.046767390
perf_output3101.txt,java,100,733,1,4.33,0.51,257795,0.046454066
perf_output3605.txt,java,100,843,1,4.30,0.51,256755,0.046403368
perf_output2055.txt,java,100,426,1,4.23,0.50,255639,0.046351249
perf_output2268.txt,java,100,133,1,4.24,0.51,258922,0.046481594
perf_output2772.txt,java,100,733,1,4.30,0.51,254491,0.046463343
perf_output3565.txt,java,100,135,1,4.25,0.51,258074,0.046345815
perf_output191.txt,java,100,386,1,4.29,0.51,252718,0.046393939
perf_output3995.txt,java,100,353,1,4.30,0.51,258602,0.046484176
perf_output2081.txt,java,100,268,1,4.31,0.50,257558,0.046514981
perf_output257.txt,java,100,761,1,4.34,0.51,260688,0.046893997
perf_output4229.txt,java,100,123,1,4.26,0.51,266167,0.046361115
perf_output1448.txt,java,100,666,1,4.30,0.51,254300,0.046391287
perf_output3328.txt,java,100,287,1,4.30,0.51,259690,0.046320363
perf_output4208.txt,java,100,618,1,4.30,0.51,262948,0.046626213
perf_output1333.txt,java,100,133,1,4.28,0.51,259203,0.046514728
perf_output424.txt,java,100,40,1,4.26,0.51,279106,0.046458545
perf_output4216.txt,java,100,872,1,4.40,0.52,255688,0.047157636
perf_output1680.txt,java,100,233,1,4.29,0.51,261873,0.046715771
perf_output2006.txt,java,1000,599,1,4.23,0.50,252164,0.046236788
perf_output2727.txt,java,1000,350,1,4.29,0.51,254960,0.046319119
perf_output3786.txt,java,1000,475,1,4.29,0.51,253255,0.046439415
perf_output2047.txt,java,1000,423,1,4.22,0.50,253155,0.046290527
perf_output2562.txt,java,1000,597,1,4.49,0.52,255163,0.047816985
perf_output921.txt,java,1000,929,1,4.29,0.51,258147,0.046495427
perf_output4911.txt,java,1000,721,1,4.40,0.52,269165,0.046580686
perf_output2210.txt,java,1000,976,1,4.24,0.50,253229,0.046295614
perf_output3019.txt,java,1000,71,1,4.25,0.51,254567,0.046400488
perf_output3393.txt,java,1000,116,1,4.61,0.52,449692,0.047472242
perf_output1045.txt,java,1000,860,1,4.27,0.50,260106,0.046535205
perf_output2309.txt,java,1000,413,1,4.30,0.50,261884,0.046517157
perf_output3965.txt,java,1000,432,1,4.34,0.51,258535,0.046896238
perf_output1611.txt,java,1000,267,1,4.22,0.51,252623,0.046252864
perf_output2775.txt,java,1000,588,1,4.26,0.50,254583,0.046393876
perf_output470.txt,java,1000,99,1,4.49,0.53,270694,0.047659841
perf_output4293.txt,java,1000,251,1,4.34,0.51,256975,0.046641722
perf_output2689.txt,java,1000,366,1,4.29,0.51,255728,0.046392184
perf_output3990.txt,java,1000,229,1,4.25,0.50,252552,0.046452334
perf_output1833.txt,java,1000,845,1,4.23,0.50,260272,0.046454249
perf_output2828.txt,java,1000,987,1,4.48,0.53,268640,0.047528590
perf_output2275.txt,java,1000,932,1,4.29,0.50,254356,0.046275500
perf_output4841.txt,java,1000,772,1,4.26,0.51,260488,0.046375431
perf_output225.txt,java,1000,356,1,4.34,0.51,264370,0.046952512
perf_output3013.txt,java,1000,127,1,4.35,0.51,257715,0.046677322
perf_output1886.txt,java,1000,609,1,4.29,0.51,258969,0.046586261
perf_output4026.txt,java,1000,214,1,5.86,0.70,271057,0.064489406
perf_output1171.txt,java,1000,865,1,4.20,0.50,253087,0.046340720
perf_output2136.txt,java,1000,882,1,4.34,0.52,257767,0.046376228
perf_output1117.txt,java,1000,213,1,4.26,0.50,261824,0.046619647
perf_output4528.txt,java,1000,774,1,4.31,0.51,266053,0.046774507
perf_output4381.txt,java,1000,225,1,4.24,0.51,257571,0.046382670
perf_output1284.txt,java,1000,532,1,4.35,0.51,259661,0.046621306
perf_output1866.txt,java,1000,904,1,4.42,0.52,276691,0.047033762
perf_output2975.txt,java,1000,908,1,4.32,0.51,255636,0.046855381
perf_output1514.txt,java,1000,347,1,4.24,0.50,257958,0.046371202
perf_output4132.txt,java,1000,252,1,4.29,0.52,256624,0.046692588
perf_output1326.txt,java,1000,136,1,4.26,0.51,255492,0.046367331
perf_output1089.txt,java,1000,953,1,4.24,0.50,253293,0.046326431
perf_output156.txt,java,1000,335,1,4.29,0.52,258691,0.046546738
perf_output914.txt,java,1000,191,1,4.24,0.51,252129,0.046262670
perf_output4043.txt,java,1000,748,1,4.30,0.50,253843,0.046563387
perf_output4001.txt,java,1000,278,1,4.36,0.52,255717,0.046559031
perf_output1818.txt,java,1000,74,1,4.35,0.51,260771,0.046898224
perf_output3481.txt,java,1000,218,1,4.23,0.50,260086,0.046438193
perf_output3400.txt,java,1000,45,1,4.27,0.51,256414,0.046437126
perf_output568.txt,java,1000,927,1,4.32,0.51,261377,0.046684793
perf_output1513.txt,java,1000,175,1,4.24,0.50,253717,0.046317424
perf_output1925.txt,java,1000,987,1,4.28,0.51,258334,0.046581193
perf_output4503.txt,java,1000,202,1,4.42,0.51,271677,0.047627779
perf_output2977.txt,java,1000,981,1,4.32,0.51,254304,0.046512531
perf_output4370.txt,java,1000,586,1,4.26,0.50,253024,0.046313299
perf_output3864.txt,java,1000,110,1,4.27,0.50,254090,0.046557193
perf_output4168.txt,java,1000,39,1,4.34,0.51,255183,0.046700211
perf_output3701.txt,java,1000,289,1,4.24,0.50,256772,0.046337463
perf_output1457.txt,java,1000,773,1,4.26,0.52,255964,0.046315685
perf_output3069.txt,java,1000,707,1,4.30,0.51,259534,0.046526551
perf_output3779.txt,java,1000,889,1,4.29,0.50,256958,0.046428432
perf_output3440.txt,java,1000,374,1,4.25,0.50,258826,0.046308731
perf_output4058.txt,java,1000,146,1,4.27,0.51,252633,0.046410673
perf_output4464.txt,java,1000,10,1,4.29,0.51,253145,0.046268237
perf_output569.txt,java,1000,456,1,4.28,0.51,253111,0.046443430
perf_output4096.txt,java,1000,25,1,4.36,0.51,252894,0.046550773
perf_output744.txt,java,1000,630,1,4.25,0.51,254564,0.046328829
perf_output4897.txt,java,1000,389,1,4.24,0.50,263616,0.046659027
perf_output4112.txt,java,1000,691,1,4.25,0.51,252341,0.046446550
perf_output960.txt,java,1000,658,1,4.27,0.51,263872,0.046509899
perf_output4075.txt,java,1000,785,1,4.31,0.51,255309,0.046582092
perf_output348.txt,java,1000,507,1,4.26,0.51,257199,0.046452325
perf_output748.txt,java,1000,814,1,4.24,0.51,262932,0.046249796
perf_output2017.txt,java,1000,362,1,4.22,0.50,256713,0.046357878
perf_output4500.txt,java,1000,461,1,4.25,0.51,257291,0.046435045
perf_output1909.txt,java,1000,14,1,5.37,0.65,262379,0.060234284
perf_output3705.txt,java,1000,871,1,4.29,0.50,260938,0.046509151
perf_output4432.txt,java,1000,397,1,4.25,0.50,255077,0.046384587
perf_output1339.txt,java,1000,549,1,4.23,0.50,255142,0.046313378
perf_output75.txt,java,1000,976,1,4.24,0.50,254828,0.046397838
perf_output4952.txt,java,1000,422,1,4.49,0.52,297152,0.047525257
perf_output2889.txt,java,1000,45,1,4.24,0.50,254694,0.046562599
perf_output2627.txt,java,1000,33,1,4.29,0.51,254051,0.046508895
perf_output2108.txt,java,1000,715,1,7.63,0.84,283226,0.077653982
perf_output253.txt,java,1000,965,1,4.28,0.51,253815,0.046587908
perf_output2193.txt,java,1000,447,1,4.27,0.50,259190,0.046618302
perf_output711.txt,java,1000,170,1,4.36,0.52,255017,0.046757949
perf_output4783.txt,java,1000,957,1,4.28,0.51,253400,0.046283623
perf_output4197.txt,java,1000,500,1,4.43,0.52,274396,0.047158595
perf_output4662.txt,java,1000,215,1,4.25,0.51,257433,0.046327345
perf_output4769.txt,java,1000,602,1,4.32,0.51,258496,0.046717882
perf_output3133.txt,java,1000,789,1,4.29,0.51,254991,0.046563387
perf_output2016.txt,java,1000,958,1,4.67,0.52,304272,0.047793360
perf_output4030.txt,java,1000,183,1,4.32,0.51,256991,0.046541873
perf_output596.txt,java,1000,365,1,4.31,0.52,252927,0.046282721
perf_output844.txt,java,1000,199,1,4.30,0.51,260102,0.046518429
perf_output3341.txt,java,1000,916,1,4.33,0.52,256795,0.046514640
perf_output564.txt,java,1000,352,1,4.32,0.51,257954,0.046545393
perf_output1493.txt,java,1000,693,1,4.28,0.51,252900,0.046309556
perf_output3615.txt,java,1000,922,1,4.24,0.50,262531,0.046579562
perf_output1099.txt,java,1000,192,1,4.25,0.50,262698,0.046439030
perf_output1789.txt,java,1000,70,1,4.24,0.50,257263,0.046452168
perf_output2619.txt,java,1000,475,1,4.29,0.50,256809,0.046334453
perf_output1024.txt,java,1000,723,1,4.26,0.50,258847,0.046457159
perf_output528.txt,java,1000,525,1,4.43,0.53,274069,0.047637234
perf_output1244.txt,java,1000,721,1,4.40,0.52,276056,0.047025399
perf_output707.txt,java,1000,691,1,4.26,0.51,255254,0.046530751
perf_output4583.txt,java,1000,106,1,4.25,0.51,254687,0.046378188
perf_output4016.txt,java,1000,292,1,4.28,0.51,270064,0.046506715
perf_output2919.txt,java,1000,764,1,4.39,0.52,275347,0.047108388
perf_output3441.txt,java,1000,476,1,4.33,0.51,257703,0.046552230
perf_output3296.txt,java,1000,426,1,4.23,0.51,255871,0.046254111
perf_output3959.txt,java,1000,299,1,4.32,0.51,258180,0.046599305
perf_output2722.txt,java,1000,596,1,4.29,0.51,257591,0.046376650
perf_output821.txt,java,1000,517,1,4.30,0.51,260279,0.046321415
perf_output1841.txt,java,1000,608,1,4.24,0.50,257051,0.046557842
perf_output2453.txt,java,1000,631,1,4.25,0.50,258053,0.046482436
perf_output4109.txt,java,1000,435,1,4.33,0.51,252566,0.046301971
perf_output3478.txt,java,1000,86,1,4.25,0.50,257238,0.046293456
perf_output4196.txt,java,1000,288,1,4.39,0.52,256528,0.046646067
perf_output3912.txt,java,1000,358,1,4.28,0.50,252286,0.046404691
perf_output4366.txt,java,1000,179,1,4.24,0.50,256650,0.046505979
perf_output3186.txt,java,1000,723,1,4.29,0.51,260765,0.046528559
perf_output4969.txt,java,1000,120,1,4.29,0.51,260154,0.046572349
perf_output3571.txt,java,1000,752,1,4.30,0.51,259205,0.046534653
perf_output4460.txt,java,1000,906,1,4.28,0.51,256380,0.046293864
perf_output3646.txt,java,1000,550,1,4.25,0.50,258674,0.046561286
perf_output2160.txt,java,1000,457,1,4.29,0.51,257414,0.046459662
perf_output4567.txt,java,1000,57,1,4.27,0.50,255474,0.046533882
perf_output1735.txt,java,1000,117,1,4.32,0.51,257920,0.047092071
perf_output2078.txt,java,1000,107,1,4.39,0.51,263326,0.047707662
perf_output3104.txt,java,1000,389,1,4.33,0.51,272306,0.047072397
perf_output4903.txt,java,1000,632,1,4.21,0.51,257654,0.046384023
perf_output576.txt,java,1000,433,1,4.27,0.50,257696,0.046321362
perf_output4284.txt,java,1000,175,1,4.33,0.52,254457,0.046700818
perf_output621.txt,java,1000,849,1,4.33,0.51,256051,0.046811598
perf_output3979.txt,java,1000,899,1,4.30,0.50,260937,0.046757388
perf_output3697.txt,java,1000,793,1,4.26,0.50,258292,0.046390869
perf_output46.txt,java,1000,934,1,4.39,0.52,275923,0.047056856
perf_output2274.txt,java,1000,92,1,4.25,0.50,253575,0.046281513
perf_output428.txt,java,1000,77,1,4.39,0.52,256783,0.046977010
perf_output1661.txt,java,1000,71,1,4.26,0.51,262230,0.046525099
perf_output4679.txt,java,1000,694,1,4.23,0.51,257167,0.046363409
perf_output1249.txt,java,1000,808,1,4.25,0.51,261785,0.046361632
perf_output2075.txt,java,1000,181,1,4.32,0.51,261147,0.046873155
perf_output4922.txt,java,1000,252,1,4.23,0.50,257585,0.046526445
perf_output4085.txt,java,1000,964,1,4.33,0.51,256914,0.046846649
perf_output1489.txt,java,1000,634,1,4.22,0.51,256882,0.046381812
perf_output4706.txt,java,1000,950,1,4.33,0.51,281995,0.046273325
perf_output2058.txt,java,1000,430,1,4.24,0.50,254749,0.046339910
perf_output4632.txt,java,1000,680,1,4.41,0.53,256085,0.047321509
perf_output1221.txt,java,1000,938,1,4.26,0.50,255316,0.046211196
perf_output3405.txt,java,1000,241,1,4.21,0.50,254857,0.046300787
perf_output2949.txt,java,1000,867,1,4.29,0.51,253469,0.046499867
perf_output4520.txt,java,1000,509,1,4.30,0.51,250267,0.046447175
perf_output1891.txt,java,1000,214,1,4.25,0.51,272585,0.046943265
perf_output3945.txt,java,1000,740,1,4.32,0.51,257580,0.046541862
perf_output845.txt,java,1000,681,1,4.26,0.50,262700,0.046526815
perf_output4833.txt,java,1000,154,1,4.55,0.53,297079,0.047528403
perf_output2685.txt,java,1000,762,1,4.29,0.51,254265,0.046324837
perf_output2334.txt,java,1000,488,1,4.24,0.50,254315,0.046212946
perf_output4732.txt,java,1000,385,1,4.31,0.51,257987,0.046449943
perf_output4344.txt,java,1000,983,1,4.31,0.50,260595,0.046500971
perf_output3075.txt,java,1000,783,1,4.30,0.51,258495,0.046793689
perf_output4927.txt,java,1000,267,1,4.36,0.52,273995,0.046844405
perf_output1455.txt,java,1000,498,1,4.23,0.51,260182,0.046365715
perf_output335.txt,java,1000,316,1,4.31,0.51,253635,0.046621425
perf_output2338.txt,java,1000,858,1,4.24,0.50,252508,0.046239101
perf_output1135.txt,java,1000,980,1,4.30,0.51,255222,0.046329419
perf_output4602.txt,java,1000,926,1,4.36,0.52,259730,0.046772288
perf_output497.txt,java,1000,809,1,4.36,0.52,254306,0.046576989
perf_output2393.txt,java,1000,119,1,4.30,0.51,257972,0.046435700
perf_output1055.txt,java,1000,646,1,4.30,0.51,255099,0.046325903
perf_output1947.txt,java,1000,243,1,4.39,0.52,282981,0.047567193
perf_output486.txt,java,1000,632,1,4.30,0.52,253492,0.046467178
perf_output3175.txt,java,1000,542,1,4.44,0.52,279760,0.047603147
perf_output2621.txt,java,1000,541,1,4.26,0.50,261522,0.046402068
perf_output4738.txt,java,1000,552,1,4.84,0.55,438679,0.049078077
perf_output1104.txt,java,1000,647,1,4.24,0.51,254793,0.046492818
perf_output2347.txt,java,1000,521,1,4.28,0.51,257516,0.046310890
perf_output794.txt,java,1000,187,1,4.21,0.50,253087,0.046332073
perf_output1534.txt,java,1000,676,1,4.24,0.50,258341,0.046420970
perf_output1832.txt,java,1000,263,1,4.25,0.51,254704,0.046321364
perf_output3001.txt,java,1000,452,1,4.31,0.51,254283,0.046667173
perf_output3205.txt,java,1000,892,1,4.22,0.50,252937,0.046209756
perf_output4443.txt,java,1000,100,1,4.29,0.51,259623,0.046550923
perf_output4756.txt,java,1000,461,1,4.24,0.51,257826,0.046406130
perf_output3942.txt,java,1000,144,1,4.40,0.51,255059,0.046977922
perf_output3418.txt,java,1000,247,1,4.25,0.50,266001,0.046274600
perf_output1683.txt,java,1000,886,1,4.32,0.51,256487,0.046703695
perf_output1335.txt,java,1000,845,1,4.54,0.52,381314,0.047046175
perf_output1468.txt,java,1000,888,1,4.24,0.51,255980,0.046432837
perf_output1737.txt,java,1000,22,1,4.25,0.50,258757,0.046649264
perf_output3163.txt,java,1000,70,1,4.23,0.50,253845,0.046428243
perf_output3793.txt,java,1000,55,1,4.31,0.50,256385,0.046543371
perf_output4688.txt,java,1000,26,1,4.35,0.52,254796,0.046524227
perf_output2036.txt,java,1000,614,1,4.23,0.50,253462,0.046352546
perf_output3053.txt,java,1000,141,1,4.56,0.53,297795,0.047715615
perf_output875.txt,java,1000,563,1,4.38,0.52,261969,0.046758454
perf_output2395.txt,java,1000,930,1,4.25,0.50,253913,0.046358149
perf_output1837.txt,java,1000,580,1,4.26,0.50,259284,0.046664454
perf_output3858.txt,java,1000,171,1,4.27,0.50,258790,0.046500541
perf_output3857.txt,java,1000,696,1,4.36,0.51,255371,0.046593033
perf_output2236.txt,java,1000,733,1,4.39,0.51,263358,0.046538463
perf_output1328.txt,java,1000,949,1,4.23,0.50,258540,0.046284102
perf_output3935.txt,java,1000,768,1,4.40,0.51,264648,0.047065604
perf_output4439.txt,java,1000,502,1,4.26,0.50,256398,0.046304894
perf_output2508.txt,java,1000,167,1,4.24,0.50,258783,0.046505333
perf_output3841.txt,java,1000,106,1,4.33,0.50,260819,0.046835177
perf_output176.txt,java,1000,526,1,4.38,0.52,258161,0.046773999
perf_output3146.txt,java,1000,4,1,4.24,0.51,255151,0.046329178
perf_output2137.txt,java,1000,814,1,4.24,0.50,251590,0.046280779
perf_output2041.txt,java,1000,889,1,4.28,0.51,254900,0.046355913
perf_output3811.txt,java,1000,612,1,4.26,0.50,253322,0.046461022
perf_output1498.txt,java,1000,460,1,4.23,0.51,257816,0.046381476
perf_output3532.txt,java,1000,918,1,4.31,0.50,258273,0.046685206
perf_output1867.txt,java,1000,767,1,4.31,0.51,258859,0.046574878
perf_output4171.txt,java,1000,437,1,4.35,0.51,267677,0.046810041
perf_output2525.txt,java,1000,766,1,4.25,0.50,255063,0.046297029
perf_output2866.txt,java,1000,150,1,4.31,0.51,256541,0.046615389
perf_output2231.txt,java,1000,243,1,4.27,0.51,253633,0.046298609
perf_output96.txt,java,1000,215,1,4.27,0.51,260608,0.046449362
perf_output193.txt,java,1000,162,1,4.25,0.52,252045,0.046497012
perf_output2279.txt,java,1000,306,1,4.25,0.50,253487,0.046213366
perf_output2735.txt,java,1000,325,1,4.24,0.50,254795,0.046434782
perf_output435.txt,java,1000,401,1,4.37,0.52,254268,0.046615930
perf_output4673.txt,java,1000,758,1,4.25,0.51,262540,0.046645272
perf_output2876.txt,java,1000,541,1,4.25,0.50,252327,0.046403004
perf_output2214.txt,java,1000,311,1,4.24,0.50,259502,0.046482190
perf_output484.txt,java,1000,468,1,4.26,0.51,258260,0.046497417
perf_output4122.txt,java,1000,415,1,4.37,0.52,253080,0.046482043
perf_output1159.txt,java,1000,290,1,4.75,0.52,278933,0.047253463
perf_output1522.txt,java,1000,708,1,4.25,0.50,254820,0.046317734
perf_output1280.txt,java,1000,809,1,4.30,0.51,255715,0.046543838
perf_output3339.txt,java,1000,475,1,4.28,0.51,259989,0.046470449
perf_output452.txt,java,1000,237,1,4.39,0.52,253741,0.046692481
perf_output1783.txt,java,1000,959,1,4.27,0.51,257290,0.046405927
perf_output558.txt,java,1000,905,1,4.27,0.50,257098,0.046569113
perf_output4456.txt,java,1000,304,1,4.25,0.51,254863,0.046397077
perf_output3604.txt,java,1000,839,1,4.24,0.50,258351,0.046451246
perf_output1785.txt,java,1000,614,1,4.25,0.51,255944,0.046493199
perf_output2723.txt,java,1000,624,1,4.32,0.51,260195,0.046561469
perf_output2158.txt,java,1000,417,1,4.25,0.51,257385,0.046325916
perf_output1509.txt,java,1000,432,1,4.24,0.51,256853,0.046456485
perf_output368.txt,java,1000,979,1,4.26,0.50,253677,0.046470478
perf_output4751.txt,java,1000,382,1,4.80,0.53,381968,0.048341624
perf_output1022.txt,java,1000,74,1,4.30,0.51,257484,0.046477453
perf_output4538.txt,java,1000,664,1,4.28,0.51,255372,0.046658477
perf_output267.txt,java,1000,8,1,4.27,0.50,256114,0.046564532
perf_output2731.txt,java,1000,895,1,4.24,0.50,255270,0.046360505
perf_output1570.txt,java,1000,565,1,4.20,0.50,253465,0.046301585
perf_output1657.txt,java,1000,820,1,4.34,0.51,276108,0.047107902
perf_output3396.txt,java,1000,405,1,4.29,0.50,257572,0.046451460
perf_output911.txt,java,1000,801,1,4.31,0.51,258508,0.046446601
perf_output1553.txt,java,1000,77,1,4.23,0.50,255995,0.046460019
perf_output3165.txt,java,1000,633,1,4.22,0.50,254169,0.046300512
perf_output2594.txt,java,1000,443,1,4.25,0.50,264518,0.046473481
perf_output3806.txt,java,1000,954,1,4.32,0.51,261931,0.046597329
perf_output2105.txt,java,1000,672,1,5.27,0.55,466020,0.050026634
perf_output585.txt,java,1000,832,1,4.27,0.51,252131,0.046313615
perf_output3137.txt,java,1000,330,1,4.24,0.50,252291,0.046389817
perf_output697.txt,java,1000,916,1,4.31,0.51,253647,0.046564019
perf_output2570.txt,java,1000,31,1,4.28,0.50,256598,0.046293433
perf_output295.txt,java,1000,334,1,4.38,0.52,254843,0.046667832
perf_output831.txt,java,1000,740,1,4.28,0.51,259151,0.046432833
perf_output4264.txt,java,1000,211,1,4.56,0.52,270911,0.047743320
perf_output597.txt,java,1000,334,1,4.27,0.51,252020,0.046277105
perf_output3885.txt,java,1000,655,1,4.30,0.51,255134,0.046540321
perf_output2990.txt,java,1000,653,1,4.26,0.50,258722,0.046706020
perf_output2688.txt,java,1000,301,1,4.31,0.51,262102,0.046704522
perf_output3603.txt,java,1000,827,1,4.23,0.50,252973,0.046355550
perf_output695.txt,java,1000,519,1,4.33,0.51,260542,0.046647351
perf_output1245.txt,java,1000,137,1,4.31,0.51,262980,0.046647602
perf_output4656.txt,java,1000,312,1,4.26,0.52,255229,0.046400582
perf_output4072.txt,java,1000,541,1,4.32,0.51,255267,0.046587185
perf_output3239.txt,java,1000,64,1,4.24,0.50,257798,0.046375306
perf_output4299.txt,java,1000,139,1,4.32,0.51,253435,0.046561563
perf_output1655.txt,java,1000,559,1,5.49,0.55,506391,0.049815916
perf_output1060.txt,java,1000,604,1,4.23,0.51,253672,0.046348047
perf_output2253.txt,java,1000,117,1,4.47,0.51,284168,0.046750249
perf_output3309.txt,java,1000,930,1,4.27,0.50,257405,0.046549180
perf_output44.txt,java,1000,144,1,4.25,0.51,256252,0.046381505
perf_output1729.txt,java,1000,256,1,4.32,0.51,251801,0.046375898
perf_output1282.txt,java,1000,255,1,4.24,0.50,264224,0.046108540
perf_output262.txt,java,1000,887,1,4.34,0.52,260276,0.046753502
perf_output2397.txt,java,1000,656,1,4.30,0.49,259843,0.046523114
perf_output4729.txt,java,1000,216,1,4.23,0.51,260176,0.046391745
perf_output3362.txt,java,1000,455,1,4.28,0.51,255713,0.046426588
perf_output3456.txt,java,1000,930,1,4.24,0.51,258795,0.046367593
perf_output3711.txt,java,1000,738,1,4.24,0.50,258891,0.046725904
perf_output1949.txt,java,1000,426,1,4.34,0.52,266297,0.047100061
perf_output4802.txt,java,1000,369,1,4.27,0.51,254141,0.046311799
perf_output2089.txt,java,1000,496,1,4.24,0.50,255181,0.046311890
perf_output4636.txt,java,1000,204,1,4.27,0.52,256289,0.046598422
perf_output115.txt,java,1000,71,1,4.26,0.50,253229,0.046370136
perf_output3295.txt,java,1000,755,1,4.30,0.51,259024,0.046342101
perf_output3033.txt,java,1000,349,1,4.26,0.51,257276,0.046592935
perf_output87.txt,java,1000,731,1,4.31,0.51,265109,0.046689179
perf_output4092.txt,java,1000,509,1,4.28,0.50,255952,0.046570412
perf_output2189.txt,java,1000,759,1,4.33,0.51,269828,0.046809591
perf_output3721.txt,java,1000,399,1,4.24,0.50,255148,0.046309141
perf_output4619.txt,java,1000,335,1,4.59,0.53,413709,0.047275039
perf_output50.txt,java,1000,91,1,4.23,0.51,256267,0.046400290
perf_output252.txt,java,1000,485,1,4.33,0.51,262436,0.046840308
perf_output4312.txt,java,1000,223,1,4.27,0.51,261856,0.046483028
perf_output1064.txt,java,1000,894,1,4.24,0.50,251590,0.046350353
perf_output3203.txt,java,1000,374,1,4.45,0.52,285581,0.047420192
perf_output1478.txt,java,1000,425,1,4.32,0.52,259492,0.046533197
perf_output121.txt,java,1000,229,1,4.24,0.51,250238,0.046278925
perf_output1289.txt,java,1000,686,1,4.24,0.50,257698,0.046406358
perf_output4359.txt,java,1000,301,1,4.26,0.50,258189,0.046442701
perf_output3674.txt,java,1000,492,1,4.25,0.50,254159,0.046316387
perf_output2483.txt,java,1000,216,1,4.54,0.52,407322,0.046997865
perf_output1466.txt,java,1000,294,1,4.33,0.51,258891,0.046594450
perf_output3790.txt,java,1000,171,1,4.48,0.52,279495,0.047933781
perf_output666.txt,java,1000,644,1,4.32,0.52,254812,0.046415622
perf_output2448.txt,java,1000,112,1,4.31,0.51,261987,0.046553751
perf_output1524.txt,java,1000,716,1,4.25,0.50,256635,0.046302325
perf_output2955.txt,java,1000,318,1,4.30,0.51,251097,0.046576558
perf_output3582.txt,java,1000,47,1,4.24,0.50,255844,0.046431164
perf_output4433.txt,java,1000,508,1,4.23,0.50,254974,0.046322240
perf_output2617.txt,java,1000,262,1,4.40,0.51,263027,0.047128311
perf_output4870.txt,java,1000,513,1,4.30,0.51,254687,0.046373543
perf_output2924.txt,java,1000,19,1,4.33,0.51,254991,0.047136769
perf_output4719.txt,java,1000,977,1,4.22,0.51,257980,0.046389631
perf_output3568.txt,java,1000,991,1,4.26,0.50,256098,0.046387808
perf_output324.txt,java,1000,267,1,4.31,0.51,260906,0.046817949
perf_output4524.txt,java,1000,771,1,4.30,0.51,257282,0.046326688
perf_output4532.txt,java,1000,808,1,4.26,0.51,256246,0.046429144
perf_output2486.txt,java,1000,669,1,4.36,0.50,256168,0.046528648
perf_output796.txt,java,1000,460,1,4.56,0.52,297643,0.047642496
perf_output3515.txt,java,1000,943,1,4.23,0.50,252883,0.046315422
perf_output3407.txt,java,1000,45,1,4.29,0.51,257430,0.046479957
perf_output826.txt,java,1000,612,1,4.25,0.51,254601,0.046339330
perf_output3245.txt,java,1000,126,1,4.29,0.51,254539,0.046231629
perf_output3500.txt,java,1000,601,1,4.24,0.50,258303,0.046420367
perf_output2247.txt,java,1000,385,1,4.25,0.50,254221,0.046232706
perf_output2853.txt,java,1000,530,1,4.27,0.50,266072,0.046877660
perf_output3836.txt,java,1000,641,1,4.26,0.50,253872,0.046468367
perf_output2585.txt,java,1000,490,1,4.26,0.50,255925,0.046415901
perf_output1035.txt,java,1000,771,1,4.25,0.51,263686,0.046412213
perf_output1169.txt,java,1000,567,1,4.24,0.51,252955,0.046326768
perf_output1019.txt,java,1000,708,1,4.33,0.51,262366,0.046607875
perf_output4992.txt,java,1000,26,1,4.23,0.51,261642,0.046615127
perf_output4181.txt,java,1000,278,1,4.34,0.51,257439,0.046842892
perf_output1239.txt,java,1000,931,1,4.35,0.52,260422,0.046338795
perf_output657.txt,java,1000,711,1,4.38,0.52,256956,0.046781493
perf_output3285.txt,java,1000,995,1,4.27,0.50,258314,0.046704732
perf_output1960.txt,java,1000,662,1,4.25,0.50,255860,0.046310492
perf_output511.txt,java,1000,309,1,4.58,0.53,299230,0.047167387
perf_output1413.txt,java,1000,558,1,4.24,0.50,254953,0.046416307
perf_output1251.txt,java,1000,833,1,4.31,0.51,259568,0.046392090
perf_output1830.txt,java,1000,153,1,4.22,0.50,260683,0.046510722
perf_output2662.txt,java,1000,813,1,4.24,0.50,258596,0.046345387
perf_output1150.txt,java,1000,451,1,4.25,0.51,264804,0.046734332
perf_output1906.txt,java,1000,16,1,4.38,0.52,267394,0.047020903
perf_output2580.txt,java,1000,599,1,4.29,0.51,255256,0.046372521
perf_output1609.txt,java,1000,640,1,4.26,0.51,256016,0.046511505
perf_output4414.txt,java,1000,29,1,4.25,0.50,254760,0.046326310
perf_output17.txt,java,1000,955,1,4.29,0.52,268258,0.046281430
perf_output3926.txt,java,1000,214,1,4.32,0.51,254889,0.046499523
perf_output3273.txt,java,1000,693,1,4.24,0.50,259516,0.046566891
perf_output95.txt,java,1000,881,1,4.26,0.51,259671,0.046578977
perf_output3065.txt,java,1000,74,1,4.31,0.51,253423,0.046625675
perf_output4.txt,java,1000,784,1,4.23,0.51,255489,0.046305411
perf_output4225.txt,java,1000,756,1,5.92,0.72,259759,0.065992845
perf_output3972.txt,java,1000,496,1,4.32,0.51,262701,0.046437600
perf_output3633.txt,java,1000,604,1,4.26,0.50,259858,0.046460681
perf_output4852.txt,java,1000,853,1,4.23,0.51,255136,0.046258352
perf_output3594.txt,java,1000,419,1,4.29,0.51,254349,0.046334222
perf_output557.txt,java,1000,209,1,4.34,0.51,251267,0.046445952
perf_output3969.txt,java,1000,107,1,4.31,0.51,253072,0.046687051
